positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
0,15,15,0.00000
0,21,21,0.00000
1,28,28,0.01724
1,36,36,0.01724
1,45,45,0.01724
1,55,55,0.01724
1,66,66,0.01724
3,79,79,0.05172
4,94,94,0.06897
4,111,111,0.06897
7,130,130,0.12069
11,151,151,0.18966
16,175,175,0.27586
23,202,202,0.39655
30,232,232,0.51724
40,265,262,0.68966
43,302,292,0.74138
47,343,322,0.81034
49,389,352,0.84483
52,440,382,0.89655
52,497,412,0.89655
53,560,442,0.91379
54,630,472,0.93103
55,707,502,0.94828
55,792,532,0.94828
55,886,562,0.94828
56,990,592,0.96552
57,1105,622,0.98276
57,1232,652,0.98276
57,1372,682,0.98276
57,1526,712,0.98276
57,1696,742,0.98276
57,1883,772,0.98276
57,2089,802,0.98276
58,2316,832,1.00000
58,2566,862,1.00000
58,2841,892,1.00000
58,3144,922,1.00000
58,3478,952,1.00000
58,3846,982,1.00000
58,4251,1012,1.00000
58,4697,1042,1.00000
58,5188,1072,1.00000
58,5729,1102,1.00000
58,6325,1132,1.00000
58,6981,1162,1.00000
58,7703,1192,1.00000
58,8498,1222,1.00000
58,9373,1252,1.00000
58,10336,1282,1.00000
58,11396,1312,1.00000
58,12562,1342,1.00000
58,13845,1372,1.00000
58,15257,1402,1.00000
58,16811,1432,1.00000
58,18521,1462,1.00000
58,20402,1492,1.00000
58,22472,1522,1.00000
58,24749,1552,1.00000
58,27254,1582,1.00000
58,30010,1612,1.00000
58,33042,1642,1.00000
58,36378,1672,1.00000
58,40048,1702,1.00000
58,44085,1732,1.00000
58,48526,1762,1.00000
58,53412,1792,1.00000
58,58787,1822,1.00000
58,64700,1852,1.00000
58,71205,1882,1.00000
58,78361,1912,1.00000
58,86233,1942,1.00000
58,94893,1972,1.00000
58,104419,2002,1.00000
58,114898,2032,1.00000
58,126425,2062,1.00000
