positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
1,10,10,0.01266
1,15,15,0.01266
1,21,21,0.01266
1,28,28,0.01266
1,36,36,0.01266
1,45,45,0.01266
2,55,55,0.02532
4,66,66,0.05063
7,79,79,0.08861
10,94,94,0.12658
14,111,111,0.17722
20,130,130,0.25316
25,151,151,0.31646
29,175,175,0.36709
38,202,202,0.48101
44,232,232,0.55696
51,265,262,0.64557
56,302,292,0.70886
61,343,322,0.77215
67,389,352,0.84810
68,440,382,0.86076
71,497,412,0.89873
72,560,442,0.91139
72,630,472,0.91139
73,707,502,0.92405
74,792,532,0.93671
74,886,562,0.93671
74,990,592,0.93671
75,1105,622,0.94937
75,1232,652,0.94937
77,1372,682,0.97468
78,1526,712,0.98734
78,1696,742,0.98734
78,1883,772,0.98734
78,2089,802,0.98734
78,2316,832,0.98734
78,2566,862,0.98734
78,2841,892,0.98734
78,3144,922,0.98734
78,3478,952,0.98734
78,3846,982,0.98734
78,4251,1012,0.98734
78,4697,1042,0.98734
78,5188,1072,0.98734
78,5729,1102,0.98734
78,6325,1132,0.98734
78,6981,1162,0.98734
78,7703,1192,0.98734
78,8498,1222,0.98734
78,9373,1252,0.98734
79,10336,1282,1.00000
79,11396,1312,1.00000
79,12562,1342,1.00000
79,13845,1372,1.00000
79,15257,1402,1.00000
79,16811,1432,1.00000
79,18521,1462,1.00000
79,20402,1492,1.00000
79,22472,1522,1.00000
79,24749,1552,1.00000
79,27254,1582,1.00000
79,30010,1612,1.00000
79,33042,1642,1.00000
79,36378,1672,1.00000
79,40048,1702,1.00000
79,44085,1732,1.00000
79,48526,1762,1.00000
79,53412,1792,1.00000
79,58787,1822,1.00000
79,64700,1852,1.00000
79,71205,1882,1.00000
79,78361,1912,1.00000
79,86233,1942,1.00000
79,94893,1972,1.00000
79,104419,2002,1.00000
79,114898,2032,1.00000
79,126425,2062,1.00000
