positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
1,10,10,0.01149
2,15,15,0.02299
6,21,21,0.06897
9,28,28,0.10345
10,36,36,0.11494
14,45,45,0.16092
16,55,55,0.18391
22,66,66,0.25287
26,79,79,0.29885
30,94,94,0.34483
40,111,111,0.45977
46,130,130,0.52874
50,151,151,0.57471
54,175,175,0.62069
56,202,202,0.64368
59,232,232,0.67816
66,265,262,0.75862
70,302,292,0.80460
73,343,322,0.83908
75,389,352,0.86207
80,440,382,0.91954
83,497,412,0.95402
84,560,442,0.96552
84,630,472,0.96552
86,707,502,0.98851
86,792,532,0.98851
87,886,562,1.00000
87,990,592,1.00000
87,1105,622,1.00000
87,1232,652,1.00000
87,1372,682,1.00000
87,1526,712,1.00000
87,1696,742,1.00000
87,1883,772,1.00000
87,2089,802,1.00000
87,2316,832,1.00000
87,2566,862,1.00000
87,2841,892,1.00000
87,3144,922,1.00000
87,3478,952,1.00000
87,3846,982,1.00000
87,4251,1012,1.00000
87,4697,1042,1.00000
87,5188,1072,1.00000
87,5729,1102,1.00000
87,6325,1132,1.00000
87,6981,1162,1.00000
87,7703,1192,1.00000
87,8498,1222,1.00000
87,9373,1252,1.00000
87,10336,1282,1.00000
87,11396,1312,1.00000
87,12562,1342,1.00000
87,13845,1372,1.00000
87,15257,1402,1.00000
87,16811,1432,1.00000
87,18521,1462,1.00000
87,20402,1492,1.00000
87,22472,1522,1.00000
87,24749,1552,1.00000
87,27254,1582,1.00000
87,30010,1612,1.00000
87,33042,1642,1.00000
87,36378,1672,1.00000
87,40048,1702,1.00000
87,44085,1732,1.00000
87,48526,1762,1.00000
87,53412,1792,1.00000
87,58787,1822,1.00000
87,64700,1852,1.00000
87,71205,1882,1.00000
87,78361,1912,1.00000
87,86233,1942,1.00000
87,94893,1972,1.00000
87,104419,2002,1.00000
87,114898,2032,1.00000
87,126425,2062,1.00000
