positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
2,6,6,0.02128
3,10,10,0.03191
7,15,15,0.07447
9,21,21,0.09574
9,28,28,0.09574
11,36,36,0.11702
13,45,45,0.13830
15,55,55,0.15957
22,66,66,0.23404
29,79,79,0.30851
38,94,94,0.40426
45,111,111,0.47872
47,130,130,0.50000
50,151,151,0.53191
54,175,175,0.57447
61,202,202,0.64894
65,232,232,0.69149
67,265,262,0.71277
71,302,292,0.75532
78,343,322,0.82979
79,389,352,0.84043
83,440,382,0.88298
86,497,412,0.91489
87,560,442,0.92553
88,630,472,0.93617
90,707,502,0.95745
90,792,532,0.95745
90,886,562,0.95745
90,990,592,0.95745
90,1105,622,0.95745
92,1232,652,0.97872
92,1372,682,0.97872
93,1526,712,0.98936
93,1696,742,0.98936
93,1883,772,0.98936
93,2089,802,0.98936
93,2316,832,0.98936
93,2566,862,0.98936
93,2841,892,0.98936
93,3144,922,0.98936
93,3478,952,0.98936
93,3846,982,0.98936
93,4251,1012,0.98936
93,4697,1042,0.98936
93,5188,1072,0.98936
94,5729,1102,1.00000
94,6325,1132,1.00000
94,6981,1162,1.00000
94,7703,1192,1.00000
94,8498,1222,1.00000
94,9373,1252,1.00000
94,10336,1282,1.00000
94,11396,1312,1.00000
94,12562,1342,1.00000
94,13845,1372,1.00000
94,15257,1402,1.00000
94,16811,1432,1.00000
94,18521,1462,1.00000
94,20402,1492,1.00000
94,22472,1522,1.00000
94,24749,1552,1.00000
94,27254,1582,1.00000
94,30010,1612,1.00000
94,33042,1642,1.00000
94,36378,1672,1.00000
94,40048,1702,1.00000
94,44085,1732,1.00000
94,48526,1762,1.00000
94,53412,1792,1.00000
94,58787,1822,1.00000
94,64700,1852,1.00000
94,71205,1882,1.00000
94,78361,1912,1.00000
94,86233,1942,1.00000
94,94893,1972,1.00000
94,104419,2002,1.00000
94,114898,2032,1.00000
94,126425,2062,1.00000
