positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
3,10,10,0.03226
4,15,15,0.04301
9,21,21,0.09677
11,28,28,0.11828
13,36,36,0.13978
13,45,45,0.13978
19,55,55,0.20430
24,66,66,0.25806
28,79,79,0.30108
34,94,94,0.36559
43,111,111,0.46237
48,130,130,0.51613
52,151,151,0.55914
56,175,175,0.60215
62,202,202,0.66667
65,232,232,0.69892
71,265,262,0.76344
76,302,292,0.81720
77,343,322,0.82796
80,389,352,0.86022
85,440,382,0.91398
88,497,412,0.94624
90,560,442,0.96774
90,630,472,0.96774
91,707,502,0.97849
91,792,532,0.97849
91,886,562,0.97849
91,990,592,0.97849
91,1105,622,0.97849
92,1232,652,0.98925
93,1372,682,1.00000
93,1526,712,1.00000
93,1696,742,1.00000
93,1883,772,1.00000
93,2089,802,1.00000
93,2316,832,1.00000
93,2566,862,1.00000
93,2841,892,1.00000
93,3144,922,1.00000
93,3478,952,1.00000
93,3846,982,1.00000
93,4251,1012,1.00000
93,4697,1042,1.00000
93,5188,1072,1.00000
93,5729,1102,1.00000
93,6325,1132,1.00000
93,6981,1162,1.00000
93,7703,1192,1.00000
93,8498,1222,1.00000
93,9373,1252,1.00000
93,10336,1282,1.00000
93,11396,1312,1.00000
93,12562,1342,1.00000
93,13845,1372,1.00000
93,15257,1402,1.00000
93,16811,1432,1.00000
93,18521,1462,1.00000
93,20402,1492,1.00000
93,22472,1522,1.00000
93,24749,1552,1.00000
93,27254,1582,1.00000
93,30010,1612,1.00000
93,33042,1642,1.00000
93,36378,1672,1.00000
93,40048,1702,1.00000
93,44085,1732,1.00000
93,48526,1762,1.00000
93,53412,1792,1.00000
93,58787,1822,1.00000
93,64700,1852,1.00000
93,71205,1882,1.00000
93,78361,1912,1.00000
93,86233,1942,1.00000
93,94893,1972,1.00000
93,104419,2002,1.00000
93,114898,2032,1.00000
93,126425,2062,1.00000
