positives,all_docs,limited_docs,recall
0,1,1,0.00000
2,3,3,0.00791
4,6,6,0.01581
4,10,10,0.01581
5,15,15,0.01976
6,21,21,0.02372
7,28,28,0.02767
8,36,36,0.03162
10,45,45,0.03953
12,55,55,0.04743
17,66,66,0.06719
20,79,79,0.07905
30,94,94,0.11858
35,111,111,0.13834
47,130,130,0.18577
53,151,151,0.20949
64,175,175,0.25296
75,202,202,0.29644
87,232,232,0.34387
100,265,262,0.39526
117,302,292,0.46245
128,343,322,0.50593
136,389,352,0.53755
144,440,382,0.56917
157,497,412,0.62055
171,560,442,0.67589
181,630,472,0.71542
183,707,502,0.72332
189,792,532,0.74704
193,886,562,0.76285
198,990,592,0.78261
203,1105,622,0.80237
209,1232,652,0.82609
215,1372,682,0.84980
221,1526,712,0.87352
226,1696,742,0.89328
231,1883,772,0.91304
235,2089,802,0.92885
238,2316,832,0.94071
241,2566,862,0.95257
244,2841,892,0.96443
245,3144,922,0.96838
247,3478,952,0.97628
248,3846,982,0.98024
248,4251,1012,0.98024
248,4697,1042,0.98024
248,5188,1072,0.98024
249,5729,1102,0.98419
249,6325,1132,0.98419
250,6981,1162,0.98814
250,7703,1192,0.98814
250,8498,1222,0.98814
250,9373,1252,0.98814
250,10336,1282,0.98814
250,11396,1312,0.98814
250,12562,1342,0.98814
250,13845,1372,0.98814
250,15257,1402,0.98814
250,16811,1432,0.98814
250,18521,1462,0.98814
250,20402,1492,0.98814
250,22472,1522,0.98814
250,24749,1552,0.98814
250,27254,1582,0.98814
250,30010,1612,0.98814
251,33042,1642,0.99209
251,36378,1672,0.99209
251,40048,1702,0.99209
251,44085,1732,0.99209
253,48526,1762,1.00000
253,53412,1792,1.00000
253,58787,1822,1.00000
253,64700,1852,1.00000
253,71205,1882,1.00000
253,78361,1912,1.00000
253,86233,1942,1.00000
253,94893,1972,1.00000
253,104419,2002,1.00000
253,114898,2032,1.00000
253,126425,2062,1.00000
