positives,all_docs,limited_docs,recall
0,1,1,0.00000
2,3,3,0.00794
3,6,6,0.01190
3,10,10,0.01190
6,15,15,0.02381
6,21,21,0.02381
7,28,28,0.02778
9,36,36,0.03571
9,45,45,0.03571
10,55,55,0.03968
11,66,66,0.04365
15,79,79,0.05952
17,94,94,0.06746
27,111,111,0.10714
37,130,130,0.14683
47,151,151,0.18651
58,175,175,0.23016
74,202,202,0.29365
88,232,232,0.34921
108,265,262,0.42857
123,302,292,0.48810
134,343,322,0.53175
141,389,352,0.55952
149,440,382,0.59127
159,497,412,0.63095
171,560,442,0.67857
178,630,472,0.70635
189,707,502,0.75000
200,792,532,0.79365
210,886,562,0.83333
215,990,592,0.85317
221,1105,622,0.87698
226,1232,652,0.89683
234,1372,682,0.92857
237,1526,712,0.94048
238,1696,742,0.94444
239,1883,772,0.94841
241,2089,802,0.95635
244,2316,832,0.96825
245,2566,862,0.97222
246,2841,892,0.97619
246,3144,922,0.97619
247,3478,952,0.98016
247,3846,982,0.98016
249,4251,1012,0.98810
250,4697,1042,0.99206
250,5188,1072,0.99206
250,5729,1102,0.99206
251,6325,1132,0.99603
251,6981,1162,0.99603
251,7703,1192,0.99603
251,8498,1222,0.99603
251,9373,1252,0.99603
251,10336,1282,0.99603
251,11396,1312,0.99603
251,12562,1342,0.99603
251,13845,1372,0.99603
251,15257,1402,0.99603
251,16811,1432,0.99603
251,18521,1462,0.99603
251,20402,1492,0.99603
251,22472,1522,0.99603
251,24749,1552,0.99603
251,27254,1582,0.99603
251,30010,1612,0.99603
251,33042,1642,0.99603
251,36378,1672,0.99603
251,40048,1702,0.99603
251,44085,1732,0.99603
251,48526,1762,0.99603
252,53412,1792,1.00000
252,58787,1822,1.00000
252,64700,1852,1.00000
252,71205,1882,1.00000
252,78361,1912,1.00000
252,86233,1942,1.00000
252,94893,1972,1.00000
252,104419,2002,1.00000
252,114898,2032,1.00000
252,126425,2062,1.00000
