positives,all_docs,limited_docs,recall
0,1,1,0.00000
2,3,3,0.00820
3,6,6,0.01230
3,10,10,0.01230
4,15,15,0.01639
4,21,21,0.01639
6,28,28,0.02459
9,36,36,0.03689
10,45,45,0.04098
10,55,55,0.04098
12,66,66,0.04918
17,79,79,0.06967
20,94,94,0.08197
27,111,111,0.11066
38,130,130,0.15574
50,151,151,0.20492
63,175,175,0.25820
72,202,202,0.29508
87,232,232,0.35656
102,265,262,0.41803
115,302,292,0.47131
126,343,322,0.51639
138,389,352,0.56557
149,440,382,0.61066
161,497,412,0.65984
169,560,442,0.69262
175,630,472,0.71721
181,707,502,0.74180
191,792,532,0.78279
202,886,562,0.82787
211,990,592,0.86475
215,1105,622,0.88115
218,1232,652,0.89344
224,1372,682,0.91803
227,1526,712,0.93033
229,1696,742,0.93852
230,1883,772,0.94262
232,2089,802,0.95082
234,2316,832,0.95902
235,2566,862,0.96311
238,2841,892,0.97541
239,3144,922,0.97951
241,3478,952,0.98770
241,3846,982,0.98770
241,4251,1012,0.98770
241,4697,1042,0.98770
241,5188,1072,0.98770
243,5729,1102,0.99590
243,6325,1132,0.99590
243,6981,1162,0.99590
243,7703,1192,0.99590
243,8498,1222,0.99590
243,9373,1252,0.99590
243,10336,1282,0.99590
243,11396,1312,0.99590
243,12562,1342,0.99590
243,13845,1372,0.99590
243,15257,1402,0.99590
243,16811,1432,0.99590
243,18521,1462,0.99590
243,20402,1492,0.99590
243,22472,1522,0.99590
243,24749,1552,0.99590
243,27254,1582,0.99590
243,30010,1612,0.99590
243,33042,1642,0.99590
243,36378,1672,0.99590
243,40048,1702,0.99590
243,44085,1732,0.99590
243,48526,1762,0.99590
243,53412,1792,0.99590
243,58787,1822,0.99590
243,64700,1852,0.99590
243,71205,1882,0.99590
243,78361,1912,0.99590
243,86233,1942,0.99590
243,94893,1972,0.99590
243,104419,2002,0.99590
244,114898,2032,1.00000
244,126425,2062,1.00000
