positives,all_docs,limited_docs,recall
0,1,1,0.00000
2,3,3,0.00885
2,6,6,0.00885
2,10,10,0.00885
5,15,15,0.02212
5,21,21,0.02212
6,28,28,0.02655
8,36,36,0.03540
8,45,45,0.03540
8,55,55,0.03540
10,66,66,0.04425
10,79,79,0.04425
13,94,94,0.05752
18,111,111,0.07965
26,130,130,0.11504
38,151,151,0.16814
54,175,175,0.23894
67,202,202,0.29646
83,232,232,0.36726
95,265,262,0.42035
108,302,292,0.47788
115,343,322,0.50885
129,389,352,0.57080
140,440,382,0.61947
150,497,412,0.66372
159,560,442,0.70354
164,630,472,0.72566
172,707,502,0.76106
179,792,532,0.79204
185,886,562,0.81858
194,990,592,0.85841
195,1105,622,0.86283
201,1232,652,0.88938
207,1372,682,0.91593
210,1526,712,0.92920
211,1696,742,0.93363
213,1883,772,0.94248
217,2089,802,0.96018
220,2316,832,0.97345
222,2566,862,0.98230
224,2841,892,0.99115
224,3144,922,0.99115
224,3478,952,0.99115
226,3846,982,1.00000
226,4251,1012,1.00000
226,4697,1042,1.00000
226,5188,1072,1.00000
226,5729,1102,1.00000
226,6325,1132,1.00000
226,6981,1162,1.00000
226,7703,1192,1.00000
226,8498,1222,1.00000
226,9373,1252,1.00000
226,10336,1282,1.00000
226,11396,1312,1.00000
226,12562,1342,1.00000
226,13845,1372,1.00000
226,15257,1402,1.00000
226,16811,1432,1.00000
226,18521,1462,1.00000
226,20402,1492,1.00000
226,22472,1522,1.00000
226,24749,1552,1.00000
226,27254,1582,1.00000
226,30010,1612,1.00000
226,33042,1642,1.00000
226,36378,1672,1.00000
226,40048,1702,1.00000
226,44085,1732,1.00000
226,48526,1762,1.00000
226,53412,1792,1.00000
226,58787,1822,1.00000
226,64700,1852,1.00000
226,71205,1882,1.00000
226,78361,1912,1.00000
226,86233,1942,1.00000
226,94893,1972,1.00000
226,104419,2002,1.00000
226,114898,2032,1.00000
226,126425,2062,1.00000
