positives,all_docs,limited_docs,recall
0,1,1,0.00000
1,3,3,0.00621
1,6,6,0.00621
3,10,10,0.01863
4,15,15,0.02484
10,21,21,0.06211
15,28,28,0.09317
20,36,36,0.12422
24,45,45,0.14907
29,55,55,0.18012
36,66,66,0.22360
41,79,79,0.25466
48,94,94,0.29814
54,111,111,0.33540
62,130,130,0.38509
72,151,151,0.44720
81,175,175,0.50311
96,202,202,0.59627
107,232,232,0.66460
118,265,262,0.73292
124,302,292,0.77019
132,343,322,0.81988
135,389,352,0.83851
144,440,382,0.89441
152,497,412,0.94410
152,560,442,0.94410
153,630,472,0.95031
155,707,502,0.96273
157,792,532,0.97516
158,886,562,0.98137
159,990,592,0.98758
161,1105,622,1.00000
161,1232,652,1.00000
161,1372,682,1.00000
161,1526,712,1.00000
161,1696,742,1.00000
161,1883,772,1.00000
161,2089,802,1.00000
161,2316,832,1.00000
161,2566,862,1.00000
161,2841,892,1.00000
161,3144,922,1.00000
161,3478,952,1.00000
161,3846,982,1.00000
161,4251,1012,1.00000
161,4697,1042,1.00000
161,5188,1072,1.00000
161,5729,1102,1.00000
161,6325,1132,1.00000
161,6981,1162,1.00000
161,7703,1192,1.00000
161,8498,1222,1.00000
161,9373,1252,1.00000
161,10336,1282,1.00000
161,11396,1312,1.00000
161,12562,1342,1.00000
161,13845,1372,1.00000
161,15257,1402,1.00000
161,16811,1432,1.00000
161,18521,1462,1.00000
161,20402,1492,1.00000
161,22472,1522,1.00000
161,24749,1552,1.00000
161,27254,1582,1.00000
161,30010,1612,1.00000
161,33042,1642,1.00000
161,36378,1672,1.00000
161,40048,1702,1.00000
161,44085,1732,1.00000
161,48526,1762,1.00000
161,53412,1792,1.00000
161,58787,1822,1.00000
161,64700,1852,1.00000
161,71205,1882,1.00000
161,78361,1912,1.00000
161,86233,1942,1.00000
161,94893,1972,1.00000
161,104419,2002,1.00000
161,114898,2032,1.00000
161,126425,2062,1.00000
