positives,all_docs,limited_docs,recall
0,1,1,0.00000
1,3,3,0.00625
1,6,6,0.00625
2,10,10,0.01250
5,15,15,0.03125
8,21,21,0.05000
12,28,28,0.07500
15,36,36,0.09375
19,45,45,0.11875
25,55,55,0.15625
27,66,66,0.16875
34,79,79,0.21250
37,94,94,0.23125
46,111,111,0.28750
59,130,130,0.36875
67,151,151,0.41875
80,175,175,0.50000
90,202,202,0.56250
103,232,232,0.64375
111,265,262,0.69375
119,302,292,0.74375
131,343,322,0.81875
138,389,352,0.86250
140,440,382,0.87500
143,497,412,0.89375
149,560,442,0.93125
154,630,472,0.96250
155,707,502,0.96875
157,792,532,0.98125
157,886,562,0.98125
158,990,592,0.98750
158,1105,622,0.98750
158,1232,652,0.98750
158,1372,682,0.98750
159,1526,712,0.99375
159,1696,742,0.99375
159,1883,772,0.99375
159,2089,802,0.99375
159,2316,832,0.99375
159,2566,862,0.99375
159,2841,892,0.99375
160,3144,922,1.00000
160,3478,952,1.00000
160,3846,982,1.00000
160,4251,1012,1.00000
160,4697,1042,1.00000
160,5188,1072,1.00000
160,5729,1102,1.00000
160,6325,1132,1.00000
160,6981,1162,1.00000
160,7703,1192,1.00000
160,8498,1222,1.00000
160,9373,1252,1.00000
160,10336,1282,1.00000
160,11396,1312,1.00000
160,12562,1342,1.00000
160,13845,1372,1.00000
160,15257,1402,1.00000
160,16811,1432,1.00000
160,18521,1462,1.00000
160,20402,1492,1.00000
160,22472,1522,1.00000
160,24749,1552,1.00000
160,27254,1582,1.00000
160,30010,1612,1.00000
160,33042,1642,1.00000
160,36378,1672,1.00000
160,40048,1702,1.00000
160,44085,1732,1.00000
160,48526,1762,1.00000
160,53412,1792,1.00000
160,58787,1822,1.00000
160,64700,1852,1.00000
160,71205,1882,1.00000
160,78361,1912,1.00000
160,86233,1942,1.00000
160,94893,1972,1.00000
160,104419,2002,1.00000
160,114898,2032,1.00000
160,126425,2062,1.00000
