positives,all_docs,limited_docs,recall
0,1,1,0.00000
1,3,3,0.00617
1,6,6,0.00617
4,10,10,0.02469
7,15,15,0.04321
7,21,21,0.04321
11,28,28,0.06790
15,36,36,0.09259
20,45,45,0.12346
25,55,55,0.15432
31,66,66,0.19136
39,79,79,0.24074
48,94,94,0.29630
54,111,111,0.33333
59,130,130,0.36420
66,151,151,0.40741
79,175,175,0.48765
89,202,202,0.54938
101,232,232,0.62346
113,265,262,0.69753
123,302,292,0.75926
133,343,322,0.82099
136,389,352,0.83951
140,440,382,0.86420
150,497,412,0.92593
152,560,442,0.93827
156,630,472,0.96296
157,707,502,0.96914
158,792,532,0.97531
159,886,562,0.98148
160,990,592,0.98765
161,1105,622,0.99383
161,1232,652,0.99383
161,1372,682,0.99383
161,1526,712,0.99383
161,1696,742,0.99383
161,1883,772,0.99383
162,2089,802,1.00000
162,2316,832,1.00000
162,2566,862,1.00000
162,2841,892,1.00000
162,3144,922,1.00000
162,3478,952,1.00000
162,3846,982,1.00000
162,4251,1012,1.00000
162,4697,1042,1.00000
162,5188,1072,1.00000
162,5729,1102,1.00000
162,6325,1132,1.00000
162,6981,1162,1.00000
162,7703,1192,1.00000
162,8498,1222,1.00000
162,9373,1252,1.00000
162,10336,1282,1.00000
162,11396,1312,1.00000
162,12562,1342,1.00000
162,13845,1372,1.00000
162,15257,1402,1.00000
162,16811,1432,1.00000
162,18521,1462,1.00000
162,20402,1492,1.00000
162,22472,1522,1.00000
162,24749,1552,1.00000
162,27254,1582,1.00000
162,30010,1612,1.00000
162,33042,1642,1.00000
162,36378,1672,1.00000
162,40048,1702,1.00000
162,44085,1732,1.00000
162,48526,1762,1.00000
162,53412,1792,1.00000
162,58787,1822,1.00000
162,64700,1852,1.00000
162,71205,1882,1.00000
162,78361,1912,1.00000
162,86233,1942,1.00000
162,94893,1972,1.00000
162,104419,2002,1.00000
162,114898,2032,1.00000
162,126425,2062,1.00000
