positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
2,6,6,0.02703
5,10,10,0.06757
9,15,15,0.12162
14,21,21,0.18919
19,28,28,0.25676
23,36,36,0.31081
29,45,45,0.39189
35,55,55,0.47297
43,66,66,0.58108
49,79,79,0.66216
54,94,94,0.72973
59,111,111,0.79730
63,130,130,0.85135
65,151,151,0.87838
66,175,175,0.89189
70,202,202,0.94595
71,232,232,0.95946
73,265,262,0.98649
73,302,292,0.98649
73,343,322,0.98649
73,389,352,0.98649
73,440,382,0.98649
73,497,412,0.98649
73,560,442,0.98649
73,630,472,0.98649
73,707,502,0.98649
73,792,532,0.98649
73,886,562,0.98649
73,990,592,0.98649
73,1105,622,0.98649
73,1232,652,0.98649
73,1372,682,0.98649
73,1526,712,0.98649
73,1696,742,0.98649
73,1883,772,0.98649
73,2089,802,0.98649
73,2316,832,0.98649
73,2566,862,0.98649
73,2841,892,0.98649
73,3144,922,0.98649
73,3478,952,0.98649
73,3846,982,0.98649
73,4251,1012,0.98649
73,4697,1042,0.98649
73,5188,1072,0.98649
73,5729,1102,0.98649
73,6325,1132,0.98649
73,6981,1162,0.98649
73,7703,1192,0.98649
73,8498,1222,0.98649
73,9373,1252,0.98649
73,10336,1282,0.98649
73,11396,1312,0.98649
73,12562,1342,0.98649
73,13845,1372,0.98649
73,15257,1402,0.98649
73,16811,1432,0.98649
73,18521,1462,0.98649
73,20402,1492,0.98649
73,22472,1522,0.98649
73,24749,1552,0.98649
73,27254,1582,0.98649
73,30010,1612,0.98649
74,33042,1642,1.00000
74,36378,1672,1.00000
74,40048,1702,1.00000
74,44085,1732,1.00000
74,48526,1762,1.00000
74,53412,1792,1.00000
74,58787,1822,1.00000
74,64700,1852,1.00000
74,71205,1882,1.00000
74,78361,1912,1.00000
74,86233,1942,1.00000
74,94893,1972,1.00000
74,104419,2002,1.00000
74,114898,2032,1.00000
74,126425,2062,1.00000
