positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
2,6,6,0.01754
5,10,10,0.04386
6,15,15,0.05263
7,21,21,0.06140
7,28,28,0.06140
9,36,36,0.07895
12,45,45,0.10526
16,55,55,0.14035
16,66,66,0.14035
19,79,79,0.16667
19,94,94,0.16667
23,111,111,0.20175
25,130,130,0.21930
31,151,151,0.27193
40,175,175,0.35088
45,202,202,0.39474
57,232,232,0.50000
72,265,262,0.63158
79,302,292,0.69298
88,343,322,0.77193
96,389,352,0.84211
97,440,382,0.85088
99,497,412,0.86842
101,560,442,0.88596
104,630,472,0.91228
104,707,502,0.91228
106,792,532,0.92982
107,886,562,0.93860
108,990,592,0.94737
109,1105,622,0.95614
110,1232,652,0.96491
111,1372,682,0.97368
113,1526,712,0.99123
114,1696,742,1.00000
114,1883,772,1.00000
114,2089,802,1.00000
114,2316,832,1.00000
114,2566,862,1.00000
114,2841,892,1.00000
114,3144,922,1.00000
114,3478,952,1.00000
114,3846,982,1.00000
114,4251,1012,1.00000
114,4697,1042,1.00000
114,5188,1072,1.00000
114,5729,1102,1.00000
114,6325,1132,1.00000
114,6981,1162,1.00000
114,7703,1192,1.00000
114,8498,1222,1.00000
114,9373,1252,1.00000
114,10336,1282,1.00000
114,11396,1312,1.00000
114,12562,1342,1.00000
114,13845,1372,1.00000
114,15257,1402,1.00000
114,16811,1432,1.00000
114,18521,1462,1.00000
114,20402,1492,1.00000
114,22472,1522,1.00000
114,24749,1552,1.00000
114,27254,1582,1.00000
114,30010,1612,1.00000
114,33042,1642,1.00000
114,36378,1672,1.00000
114,40048,1702,1.00000
114,44085,1732,1.00000
114,48526,1762,1.00000
114,53412,1792,1.00000
114,58787,1822,1.00000
114,64700,1852,1.00000
114,71205,1882,1.00000
114,78361,1912,1.00000
114,86233,1942,1.00000
114,94893,1972,1.00000
114,104419,2002,1.00000
114,114898,2032,1.00000
114,126425,2062,1.00000
