positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
1,6,6,0.00826
3,10,10,0.02479
5,15,15,0.04132
7,21,21,0.05785
10,28,28,0.08264
11,36,36,0.09091
12,45,45,0.09917
16,55,55,0.13223
21,66,66,0.17355
28,79,79,0.23140
36,94,94,0.29752
43,111,111,0.35537
51,130,130,0.42149
57,151,151,0.47107
66,175,175,0.54545
72,202,202,0.59504
77,232,232,0.63636
81,265,262,0.66942
89,302,292,0.73554
101,343,322,0.83471
105,389,352,0.86777
109,440,382,0.90083
111,497,412,0.91736
112,560,442,0.92562
112,630,472,0.92562
112,707,502,0.92562
113,792,532,0.93388
114,886,562,0.94215
117,990,592,0.96694
117,1105,622,0.96694
117,1232,652,0.96694
117,1372,682,0.96694
118,1526,712,0.97521
118,1696,742,0.97521
119,1883,772,0.98347
120,2089,802,0.99174
121,2316,832,1.00000
121,2566,862,1.00000
121,2841,892,1.00000
121,3144,922,1.00000
121,3478,952,1.00000
121,3846,982,1.00000
121,4251,1012,1.00000
121,4697,1042,1.00000
121,5188,1072,1.00000
121,5729,1102,1.00000
121,6325,1132,1.00000
121,6981,1162,1.00000
121,7703,1192,1.00000
121,8498,1222,1.00000
121,9373,1252,1.00000
121,10336,1282,1.00000
121,11396,1312,1.00000
121,12562,1342,1.00000
121,13845,1372,1.00000
121,15257,1402,1.00000
121,16811,1432,1.00000
121,18521,1462,1.00000
121,20402,1492,1.00000
121,22472,1522,1.00000
121,24749,1552,1.00000
121,27254,1582,1.00000
121,30010,1612,1.00000
121,33042,1642,1.00000
121,36378,1672,1.00000
121,40048,1702,1.00000
121,44085,1732,1.00000
121,48526,1762,1.00000
121,53412,1792,1.00000
121,58787,1822,1.00000
121,64700,1852,1.00000
121,71205,1882,1.00000
121,78361,1912,1.00000
121,86233,1942,1.00000
121,94893,1972,1.00000
121,104419,2002,1.00000
121,114898,2032,1.00000
121,126425,2062,1.00000
