positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
1,6,6,0.00840
2,10,10,0.01681
4,15,15,0.03361
5,21,21,0.04202
9,28,28,0.07563
10,36,36,0.08403
18,45,45,0.15126
21,55,55,0.17647
27,66,66,0.22689
30,79,79,0.25210
39,94,94,0.32773
45,111,111,0.37815
53,130,130,0.44538
58,151,151,0.48739
65,175,175,0.54622
75,202,202,0.63025
81,232,232,0.68067
93,265,262,0.78151
100,302,292,0.84034
101,343,322,0.84874
104,389,352,0.87395
104,440,382,0.87395
107,497,412,0.89916
111,560,442,0.93277
111,630,472,0.93277
111,707,502,0.93277
112,792,532,0.94118
114,886,562,0.95798
114,990,592,0.95798
117,1105,622,0.98319
117,1232,652,0.98319
118,1372,682,0.99160
118,1526,712,0.99160
119,1696,742,1.00000
119,1883,772,1.00000
119,2089,802,1.00000
119,2316,832,1.00000
119,2566,862,1.00000
119,2841,892,1.00000
119,3144,922,1.00000
119,3478,952,1.00000
119,3846,982,1.00000
119,4251,1012,1.00000
119,4697,1042,1.00000
119,5188,1072,1.00000
119,5729,1102,1.00000
119,6325,1132,1.00000
119,6981,1162,1.00000
119,7703,1192,1.00000
119,8498,1222,1.00000
119,9373,1252,1.00000
119,10336,1282,1.00000
119,11396,1312,1.00000
119,12562,1342,1.00000
119,13845,1372,1.00000
119,15257,1402,1.00000
119,16811,1432,1.00000
119,18521,1462,1.00000
119,20402,1492,1.00000
119,22472,1522,1.00000
119,24749,1552,1.00000
119,27254,1582,1.00000
119,30010,1612,1.00000
119,33042,1642,1.00000
119,36378,1672,1.00000
119,40048,1702,1.00000
119,44085,1732,1.00000
119,48526,1762,1.00000
119,53412,1792,1.00000
119,58787,1822,1.00000
119,64700,1852,1.00000
119,71205,1882,1.00000
119,78361,1912,1.00000
119,86233,1942,1.00000
119,94893,1972,1.00000
119,104419,2002,1.00000
119,114898,2032,1.00000
119,126425,2062,1.00000
