positives,all_docs,limited_docs,recall
0,1,1,0.00000
1,3,3,0.00862
1,6,6,0.00862
4,10,10,0.03448
5,15,15,0.04310
9,21,21,0.07759
11,28,28,0.09483
14,36,36,0.12069
16,45,45,0.13793
19,55,55,0.16379
24,66,66,0.20690
28,79,79,0.24138
34,94,94,0.29310
42,111,111,0.36207
50,130,130,0.43103
60,151,151,0.51724
65,175,175,0.56034
71,202,202,0.61207
79,232,232,0.68103
85,265,262,0.73276
92,302,292,0.79310
96,343,322,0.82759
101,389,352,0.87069
105,440,382,0.90517
109,497,412,0.93966
111,560,442,0.95690
112,630,472,0.96552
112,707,502,0.96552
114,792,532,0.98276
115,886,562,0.99138
116,990,592,1.00000
116,1105,622,1.00000
116,1232,652,1.00000
116,1372,682,1.00000
116,1526,712,1.00000
116,1696,742,1.00000
116,1883,772,1.00000
116,2089,802,1.00000
116,2316,832,1.00000
116,2566,862,1.00000
116,2841,892,1.00000
116,3144,922,1.00000
116,3478,952,1.00000
116,3846,982,1.00000
116,4251,1012,1.00000
116,4697,1042,1.00000
116,5188,1072,1.00000
116,5729,1102,1.00000
116,6325,1132,1.00000
116,6981,1162,1.00000
116,7703,1192,1.00000
116,8498,1222,1.00000
116,9373,1252,1.00000
116,10336,1282,1.00000
116,11396,1312,1.00000
116,12562,1342,1.00000
116,13845,1372,1.00000
116,15257,1402,1.00000
116,16811,1432,1.00000
116,18521,1462,1.00000
116,20402,1492,1.00000
116,22472,1522,1.00000
116,24749,1552,1.00000
116,27254,1582,1.00000
116,30010,1612,1.00000
116,33042,1642,1.00000
116,36378,1672,1.00000
116,40048,1702,1.00000
116,44085,1732,1.00000
116,48526,1762,1.00000
116,53412,1792,1.00000
116,58787,1822,1.00000
116,64700,1852,1.00000
116,71205,1882,1.00000
116,78361,1912,1.00000
116,86233,1942,1.00000
116,94893,1972,1.00000
116,104419,2002,1.00000
116,114898,2032,1.00000
116,126425,2062,1.00000
