positives,all_docs,limited_docs,recall
0,1,1,0.00000
1,3,3,0.00870
2,6,6,0.01739
3,10,10,0.02609
6,15,15,0.05217
7,21,21,0.06087
11,28,28,0.09565
14,36,36,0.12174
16,45,45,0.13913
16,55,55,0.13913
17,66,66,0.14783
22,79,79,0.19130
25,94,94,0.21739
33,111,111,0.28696
35,130,130,0.30435
46,151,151,0.40000
56,175,175,0.48696
65,202,202,0.56522
75,232,232,0.65217
86,265,262,0.74783
95,302,292,0.82609
102,343,322,0.88696
103,389,352,0.89565
107,440,382,0.93043
109,497,412,0.94783
110,560,442,0.95652
112,630,472,0.97391
112,707,502,0.97391
114,792,532,0.99130
115,886,562,1.00000
115,990,592,1.00000
115,1105,622,1.00000
115,1232,652,1.00000
115,1372,682,1.00000
115,1526,712,1.00000
115,1696,742,1.00000
115,1883,772,1.00000
115,2089,802,1.00000
115,2316,832,1.00000
115,2566,862,1.00000
115,2841,892,1.00000
115,3144,922,1.00000
115,3478,952,1.00000
115,3846,982,1.00000
115,4251,1012,1.00000
115,4697,1042,1.00000
115,5188,1072,1.00000
115,5729,1102,1.00000
115,6325,1132,1.00000
115,6981,1162,1.00000
115,7703,1192,1.00000
115,8498,1222,1.00000
115,9373,1252,1.00000
115,10336,1282,1.00000
115,11396,1312,1.00000
115,12562,1342,1.00000
115,13845,1372,1.00000
115,15257,1402,1.00000
115,16811,1432,1.00000
115,18521,1462,1.00000
115,20402,1492,1.00000
115,22472,1522,1.00000
115,24749,1552,1.00000
115,27254,1582,1.00000
115,30010,1612,1.00000
115,33042,1642,1.00000
115,36378,1672,1.00000
115,40048,1702,1.00000
115,44085,1732,1.00000
115,48526,1762,1.00000
115,53412,1792,1.00000
115,58787,1822,1.00000
115,64700,1852,1.00000
115,71205,1882,1.00000
115,78361,1912,1.00000
115,86233,1942,1.00000
115,94893,1972,1.00000
115,104419,2002,1.00000
115,114898,2032,1.00000
115,126425,2062,1.00000
