positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
1,6,6,0.00546
1,10,10,0.00546
2,15,15,0.01093
5,21,21,0.02732
8,28,28,0.04372
12,36,36,0.06557
16,45,45,0.08743
20,55,55,0.10929
27,66,66,0.14754
34,79,79,0.18579
46,94,94,0.25137
55,111,111,0.30055
67,130,130,0.36612
74,151,151,0.40437
83,175,175,0.45355
89,202,202,0.48634
106,232,232,0.57923
115,265,262,0.62842
125,302,292,0.68306
132,343,322,0.72131
142,389,352,0.77596
150,440,382,0.81967
157,497,412,0.85792
157,560,442,0.85792
161,630,472,0.87978
166,707,502,0.90710
170,792,532,0.92896
171,886,562,0.93443
176,990,592,0.96175
177,1105,622,0.96721
178,1232,652,0.97268
178,1372,682,0.97268
180,1526,712,0.98361
180,1696,742,0.98361
180,1883,772,0.98361
181,2089,802,0.98907
181,2316,832,0.98907
181,2566,862,0.98907
182,2841,892,0.99454
183,3144,922,1.00000
183,3478,952,1.00000
183,3846,982,1.00000
183,4251,1012,1.00000
183,4697,1042,1.00000
183,5188,1072,1.00000
183,5729,1102,1.00000
183,6325,1132,1.00000
183,6981,1162,1.00000
183,7703,1192,1.00000
183,8498,1222,1.00000
183,9373,1252,1.00000
183,10336,1282,1.00000
183,11396,1312,1.00000
183,12562,1342,1.00000
183,13845,1372,1.00000
183,15257,1402,1.00000
183,16811,1432,1.00000
183,18521,1462,1.00000
183,20402,1492,1.00000
183,22472,1522,1.00000
183,24749,1552,1.00000
183,27254,1582,1.00000
183,30010,1612,1.00000
183,33042,1642,1.00000
183,36378,1672,1.00000
183,40048,1702,1.00000
183,44085,1732,1.00000
183,48526,1762,1.00000
183,53412,1792,1.00000
183,58787,1822,1.00000
183,64700,1852,1.00000
183,71205,1882,1.00000
183,78361,1912,1.00000
183,86233,1942,1.00000
183,94893,1972,1.00000
183,104419,2002,1.00000
183,114898,2032,1.00000
183,126425,2062,1.00000
