positives,all_docs,limited_docs,recall
0,1,1,0.00000
1,3,3,0.00526
2,6,6,0.01053
3,10,10,0.01579
6,15,15,0.03158
9,21,21,0.04737
12,28,28,0.06316
18,36,36,0.09474
25,45,45,0.13158
31,55,55,0.16316
38,66,66,0.20000
45,79,79,0.23684
52,94,94,0.27368
58,111,111,0.30526
62,130,130,0.32632
74,151,151,0.38947
80,175,175,0.42105
101,202,202,0.53158
106,232,232,0.55789
117,265,262,0.61579
126,302,292,0.66316
135,343,322,0.71053
142,389,352,0.74737
149,440,382,0.78421
158,497,412,0.83158
164,560,442,0.86316
170,630,472,0.89474
174,707,502,0.91579
178,792,532,0.93684
183,886,562,0.96316
187,990,592,0.98421
188,1105,622,0.98947
188,1232,652,0.98947
188,1372,682,0.98947
189,1526,712,0.99474
189,1696,742,0.99474
189,1883,772,0.99474
189,2089,802,0.99474
189,2316,832,0.99474
189,2566,862,0.99474
189,2841,892,0.99474
189,3144,922,0.99474
190,3478,952,1.00000
190,3846,982,1.00000
190,4251,1012,1.00000
190,4697,1042,1.00000
190,5188,1072,1.00000
190,5729,1102,1.00000
190,6325,1132,1.00000
190,6981,1162,1.00000
190,7703,1192,1.00000
190,8498,1222,1.00000
190,9373,1252,1.00000
190,10336,1282,1.00000
190,11396,1312,1.00000
190,12562,1342,1.00000
190,13845,1372,1.00000
190,15257,1402,1.00000
190,16811,1432,1.00000
190,18521,1462,1.00000
190,20402,1492,1.00000
190,22472,1522,1.00000
190,24749,1552,1.00000
190,27254,1582,1.00000
190,30010,1612,1.00000
190,33042,1642,1.00000
190,36378,1672,1.00000
190,40048,1702,1.00000
190,44085,1732,1.00000
190,48526,1762,1.00000
190,53412,1792,1.00000
190,58787,1822,1.00000
190,64700,1852,1.00000
190,71205,1882,1.00000
190,78361,1912,1.00000
190,86233,1942,1.00000
190,94893,1972,1.00000
190,104419,2002,1.00000
190,114898,2032,1.00000
190,126425,2062,1.00000
