positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
1,6,6,0.00541
1,10,10,0.00541
4,15,15,0.02162
7,21,21,0.03784
13,28,28,0.07027
18,36,36,0.09730
23,45,45,0.12432
27,55,55,0.14595
33,66,66,0.17838
38,79,79,0.20541
43,94,94,0.23243
53,111,111,0.28649
59,130,130,0.31892
69,151,151,0.37297
80,175,175,0.43243
95,202,202,0.51351
104,232,232,0.56216
116,265,262,0.62703
122,302,292,0.65946
131,343,322,0.70811
139,389,352,0.75135
149,440,382,0.80541
159,497,412,0.85946
165,560,442,0.89189
167,630,472,0.90270
172,707,502,0.92973
177,792,532,0.95676
181,886,562,0.97838
183,990,592,0.98919
184,1105,622,0.99459
184,1232,652,0.99459
184,1372,682,0.99459
184,1526,712,0.99459
184,1696,742,0.99459
184,1883,772,0.99459
185,2089,802,1.00000
185,2316,832,1.00000
185,2566,862,1.00000
185,2841,892,1.00000
185,3144,922,1.00000
185,3478,952,1.00000
185,3846,982,1.00000
185,4251,1012,1.00000
185,4697,1042,1.00000
185,5188,1072,1.00000
185,5729,1102,1.00000
185,6325,1132,1.00000
185,6981,1162,1.00000
185,7703,1192,1.00000
185,8498,1222,1.00000
185,9373,1252,1.00000
185,10336,1282,1.00000
185,11396,1312,1.00000
185,12562,1342,1.00000
185,13845,1372,1.00000
185,15257,1402,1.00000
185,16811,1432,1.00000
185,18521,1462,1.00000
185,20402,1492,1.00000
185,22472,1522,1.00000
185,24749,1552,1.00000
185,27254,1582,1.00000
185,30010,1612,1.00000
185,33042,1642,1.00000
185,36378,1672,1.00000
185,40048,1702,1.00000
185,44085,1732,1.00000
185,48526,1762,1.00000
185,53412,1792,1.00000
185,58787,1822,1.00000
185,64700,1852,1.00000
185,71205,1882,1.00000
185,78361,1912,1.00000
185,86233,1942,1.00000
185,94893,1972,1.00000
185,104419,2002,1.00000
185,114898,2032,1.00000
185,126425,2062,1.00000
