positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
2,15,15,0.01149
4,21,21,0.02299
5,28,28,0.02874
8,36,36,0.04598
13,45,45,0.07471
19,55,55,0.10920
25,66,66,0.14368
32,79,79,0.18391
38,94,94,0.21839
43,111,111,0.24713
52,130,130,0.29885
66,151,151,0.37931
82,175,175,0.47126
93,202,202,0.53448
103,232,232,0.59195
113,265,262,0.64943
121,302,292,0.69540
127,343,322,0.72989
135,389,352,0.77586
144,440,382,0.82759
146,497,412,0.83908
152,560,442,0.87356
156,630,472,0.89655
159,707,502,0.91379
165,792,532,0.94828
166,886,562,0.95402
167,990,592,0.95977
167,1105,622,0.95977
168,1232,652,0.96552
169,1372,682,0.97126
170,1526,712,0.97701
171,1696,742,0.98276
172,1883,772,0.98851
174,2089,802,1.00000
174,2316,832,1.00000
174,2566,862,1.00000
174,2841,892,1.00000
174,3144,922,1.00000
174,3478,952,1.00000
174,3846,982,1.00000
174,4251,1012,1.00000
174,4697,1042,1.00000
174,5188,1072,1.00000
174,5729,1102,1.00000
174,6325,1132,1.00000
174,6981,1162,1.00000
174,7703,1192,1.00000
174,8498,1222,1.00000
174,9373,1252,1.00000
174,10336,1282,1.00000
174,11396,1312,1.00000
174,12562,1342,1.00000
174,13845,1372,1.00000
174,15257,1402,1.00000
174,16811,1432,1.00000
174,18521,1462,1.00000
174,20402,1492,1.00000
174,22472,1522,1.00000
174,24749,1552,1.00000
174,27254,1582,1.00000
174,30010,1612,1.00000
174,33042,1642,1.00000
174,36378,1672,1.00000
174,40048,1702,1.00000
174,44085,1732,1.00000
174,48526,1762,1.00000
174,53412,1792,1.00000
174,58787,1822,1.00000
174,64700,1852,1.00000
174,71205,1882,1.00000
174,78361,1912,1.00000
174,86233,1942,1.00000
174,94893,1972,1.00000
174,104419,2002,1.00000
174,114898,2032,1.00000
174,126425,2062,1.00000
