positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
1,6,6,0.00529
1,10,10,0.00529
2,15,15,0.01058
5,21,21,0.02646
8,28,28,0.04233
12,36,36,0.06349
19,45,45,0.10053
26,55,55,0.13757
32,66,66,0.16931
35,79,79,0.18519
43,94,94,0.22751
51,111,111,0.26984
60,130,130,0.31746
71,151,151,0.37566
83,175,175,0.43915
95,202,202,0.50265
108,232,232,0.57143
118,265,262,0.62434
127,302,292,0.67196
139,343,322,0.73545
144,389,352,0.76190
149,440,382,0.78836
160,497,412,0.84656
167,560,442,0.88360
174,630,472,0.92063
174,707,502,0.92063
175,792,532,0.92593
178,886,562,0.94180
181,990,592,0.95767
185,1105,622,0.97884
185,1232,652,0.97884
187,1372,682,0.98942
187,1526,712,0.98942
188,1696,742,0.99471
188,1883,772,0.99471
188,2089,802,0.99471
188,2316,832,0.99471
189,2566,862,1.00000
189,2841,892,1.00000
189,3144,922,1.00000
189,3478,952,1.00000
189,3846,982,1.00000
189,4251,1012,1.00000
189,4697,1042,1.00000
189,5188,1072,1.00000
189,5729,1102,1.00000
189,6325,1132,1.00000
189,6981,1162,1.00000
189,7703,1192,1.00000
189,8498,1222,1.00000
189,9373,1252,1.00000
189,10336,1282,1.00000
189,11396,1312,1.00000
189,12562,1342,1.00000
189,13845,1372,1.00000
189,15257,1402,1.00000
189,16811,1432,1.00000
189,18521,1462,1.00000
189,20402,1492,1.00000
189,22472,1522,1.00000
189,24749,1552,1.00000
189,27254,1582,1.00000
189,30010,1612,1.00000
189,33042,1642,1.00000
189,36378,1672,1.00000
189,40048,1702,1.00000
189,44085,1732,1.00000
189,48526,1762,1.00000
189,53412,1792,1.00000
189,58787,1822,1.00000
189,64700,1852,1.00000
189,71205,1882,1.00000
189,78361,1912,1.00000
189,86233,1942,1.00000
189,94893,1972,1.00000
189,104419,2002,1.00000
189,114898,2032,1.00000
189,126425,2062,1.00000
