positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
0,15,15,0.00000
0,21,21,0.00000
0,28,28,0.00000
0,36,36,0.00000
0,45,45,0.00000
0,55,55,0.00000
0,66,66,0.00000
0,79,79,0.00000
1,94,94,0.00935
1,111,111,0.00935
4,130,130,0.03738
10,151,151,0.09346
23,175,175,0.21495
42,202,202,0.39252
55,232,232,0.51402
65,265,262,0.60748
75,302,292,0.70093
81,343,322,0.75701
90,389,352,0.84112
96,440,382,0.89720
97,497,412,0.90654
101,560,442,0.94393
101,630,472,0.94393
104,707,502,0.97196
105,792,532,0.98131
105,886,562,0.98131
105,990,592,0.98131
105,1105,622,0.98131
105,1232,652,0.98131
106,1372,682,0.99065
106,1526,712,0.99065
106,1696,742,0.99065
107,1883,772,1.00000
107,2089,802,1.00000
107,2316,832,1.00000
107,2566,862,1.00000
107,2841,892,1.00000
107,3144,922,1.00000
107,3478,952,1.00000
107,3846,982,1.00000
107,4251,1012,1.00000
107,4697,1042,1.00000
107,5188,1072,1.00000
107,5729,1102,1.00000
107,6325,1132,1.00000
107,6981,1162,1.00000
107,7703,1192,1.00000
107,8498,1222,1.00000
107,9373,1252,1.00000
107,10336,1282,1.00000
107,11396,1312,1.00000
107,12562,1342,1.00000
107,13845,1372,1.00000
107,15257,1402,1.00000
107,16811,1432,1.00000
107,18521,1462,1.00000
107,20402,1492,1.00000
107,22472,1522,1.00000
107,24749,1552,1.00000
107,27254,1582,1.00000
107,30010,1612,1.00000
107,33042,1642,1.00000
107,36378,1672,1.00000
107,40048,1702,1.00000
107,44085,1732,1.00000
107,48526,1762,1.00000
107,53412,1792,1.00000
107,58787,1822,1.00000
107,64700,1852,1.00000
107,71205,1882,1.00000
107,78361,1912,1.00000
107,86233,1942,1.00000
107,94893,1972,1.00000
107,104419,2002,1.00000
107,114898,2032,1.00000
107,126425,2062,1.00000
