positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
0,15,15,0.00000
0,21,21,0.00000
0,28,28,0.00000
0,36,36,0.00000
0,45,45,0.00000
0,55,55,0.00000
0,66,66,0.00000
0,79,79,0.00000
0,94,94,0.00000
0,111,111,0.00000
0,130,130,0.00000
0,151,151,0.00000
0,175,175,0.00000
1,202,202,0.02381
1,232,232,0.02381
1,265,262,0.02381
1,302,292,0.02381
1,343,322,0.02381
1,389,352,0.02381
1,440,382,0.02381
1,497,412,0.02381
2,560,442,0.04762
2,630,472,0.04762
5,707,502,0.11905
5,792,532,0.11905
17,886,562,0.40476
22,990,592,0.52381
32,1105,622,0.76190
33,1232,652,0.78571
37,1372,682,0.88095
38,1526,712,0.90476
42,1696,742,1.00000
42,1883,772,1.00000
42,2089,802,1.00000
42,2316,832,1.00000
42,2566,862,1.00000
42,2841,892,1.00000
42,3144,922,1.00000
42,3478,952,1.00000
42,3846,982,1.00000
42,4251,1012,1.00000
42,4697,1042,1.00000
42,5188,1072,1.00000
42,5729,1102,1.00000
42,6325,1132,1.00000
42,6981,1162,1.00000
42,7703,1192,1.00000
42,8498,1222,1.00000
42,9373,1252,1.00000
42,10336,1282,1.00000
42,11396,1312,1.00000
42,12562,1342,1.00000
42,13845,1372,1.00000
42,15257,1402,1.00000
42,16811,1432,1.00000
42,18521,1462,1.00000
42,20402,1492,1.00000
42,22472,1522,1.00000
42,24749,1552,1.00000
42,27254,1582,1.00000
42,30010,1612,1.00000
42,33042,1642,1.00000
42,36378,1672,1.00000
42,40048,1702,1.00000
42,44085,1732,1.00000
42,48526,1762,1.00000
42,53412,1792,1.00000
42,58787,1822,1.00000
42,64700,1852,1.00000
42,71205,1882,1.00000
42,78361,1912,1.00000
42,86233,1942,1.00000
42,94893,1972,1.00000
42,104419,2002,1.00000
42,114898,2032,1.00000
42,126425,2062,1.00000
