positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
0,15,15,0.00000
1,21,21,0.01515
3,28,28,0.04545
7,36,36,0.10606
12,45,45,0.18182
18,55,55,0.27273
26,66,66,0.39394
32,79,79,0.48485
39,94,94,0.59091
45,111,111,0.68182
50,130,130,0.75758
54,151,151,0.81818
57,175,175,0.86364
58,202,202,0.87879
61,232,232,0.92424
63,265,262,0.95455
63,302,292,0.95455
64,343,322,0.96970
65,389,352,0.98485
65,440,382,0.98485
65,497,412,0.98485
66,560,442,1.00000
66,630,472,1.00000
66,707,502,1.00000
66,792,532,1.00000
66,886,562,1.00000
66,990,592,1.00000
66,1105,622,1.00000
66,1232,652,1.00000
66,1372,682,1.00000
66,1526,712,1.00000
66,1696,742,1.00000
66,1883,772,1.00000
66,2089,802,1.00000
66,2316,832,1.00000
66,2566,862,1.00000
66,2841,892,1.00000
66,3144,922,1.00000
66,3478,952,1.00000
66,3846,982,1.00000
66,4251,1012,1.00000
66,4697,1042,1.00000
66,5188,1072,1.00000
66,5729,1102,1.00000
66,6325,1132,1.00000
66,6981,1162,1.00000
66,7703,1192,1.00000
66,8498,1222,1.00000
66,9373,1252,1.00000
66,10336,1282,1.00000
66,11396,1312,1.00000
66,12562,1342,1.00000
66,13845,1372,1.00000
66,15257,1402,1.00000
66,16811,1432,1.00000
66,18521,1462,1.00000
66,20402,1492,1.00000
66,22472,1522,1.00000
66,24749,1552,1.00000
66,27254,1582,1.00000
66,30010,1612,1.00000
66,33042,1642,1.00000
66,36378,1672,1.00000
66,40048,1702,1.00000
66,44085,1732,1.00000
66,48526,1762,1.00000
66,53412,1792,1.00000
66,58787,1822,1.00000
66,64700,1852,1.00000
66,71205,1882,1.00000
66,78361,1912,1.00000
66,86233,1942,1.00000
66,94893,1972,1.00000
66,104419,2002,1.00000
66,114898,2032,1.00000
66,126425,2062,1.00000
