positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
1,15,15,0.01389
1,21,21,0.01389
5,28,28,0.06944
8,36,36,0.11111
17,45,45,0.23611
23,55,55,0.31944
31,66,66,0.43056
37,79,79,0.51389
45,94,94,0.62500
51,111,111,0.70833
54,130,130,0.75000
61,151,151,0.84722
63,175,175,0.87500
64,202,202,0.88889
68,232,232,0.94444
69,265,262,0.95833
70,302,292,0.97222
71,343,322,0.98611
71,389,352,0.98611
72,440,382,1.00000
72,497,412,1.00000
72,560,442,1.00000
72,630,472,1.00000
72,707,502,1.00000
72,792,532,1.00000
72,886,562,1.00000
72,990,592,1.00000
72,1105,622,1.00000
72,1232,652,1.00000
72,1372,682,1.00000
72,1526,712,1.00000
72,1696,742,1.00000
72,1883,772,1.00000
72,2089,802,1.00000
72,2316,832,1.00000
72,2566,862,1.00000
72,2841,892,1.00000
72,3144,922,1.00000
72,3478,952,1.00000
72,3846,982,1.00000
72,4251,1012,1.00000
72,4697,1042,1.00000
72,5188,1072,1.00000
72,5729,1102,1.00000
72,6325,1132,1.00000
72,6981,1162,1.00000
72,7703,1192,1.00000
72,8498,1222,1.00000
72,9373,1252,1.00000
72,10336,1282,1.00000
72,11396,1312,1.00000
72,12562,1342,1.00000
72,13845,1372,1.00000
72,15257,1402,1.00000
72,16811,1432,1.00000
72,18521,1462,1.00000
72,20402,1492,1.00000
72,22472,1522,1.00000
72,24749,1552,1.00000
72,27254,1582,1.00000
72,30010,1612,1.00000
72,33042,1642,1.00000
72,36378,1672,1.00000
72,40048,1702,1.00000
72,44085,1732,1.00000
72,48526,1762,1.00000
72,53412,1792,1.00000
72,58787,1822,1.00000
72,64700,1852,1.00000
72,71205,1882,1.00000
72,78361,1912,1.00000
72,86233,1942,1.00000
72,94893,1972,1.00000
72,104419,2002,1.00000
72,114898,2032,1.00000
72,126425,2062,1.00000
