positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
2,15,15,0.00943
3,21,21,0.01415
8,28,28,0.03774
13,36,36,0.06132
21,45,45,0.09906
24,55,55,0.11321
31,66,66,0.14623
37,79,79,0.17453
45,94,94,0.21226
55,111,111,0.25943
66,130,130,0.31132
77,151,151,0.36321
86,175,175,0.40566
96,202,202,0.45283
105,232,232,0.49528
113,265,262,0.53302
127,302,292,0.59906
135,343,322,0.63679
145,389,352,0.68396
151,440,382,0.71226
157,497,412,0.74057
163,560,442,0.76887
170,630,472,0.80189
176,707,502,0.83019
179,792,532,0.84434
184,886,562,0.86792
187,990,592,0.88208
191,1105,622,0.90094
195,1232,652,0.91981
198,1372,682,0.93396
201,1526,712,0.94811
203,1696,742,0.95755
204,1883,772,0.96226
205,2089,802,0.96698
207,2316,832,0.97642
208,2566,862,0.98113
208,2841,892,0.98113
208,3144,922,0.98113
208,3478,952,0.98113
209,3846,982,0.98585
210,4251,1012,0.99057
210,4697,1042,0.99057
210,5188,1072,0.99057
210,5729,1102,0.99057
210,6325,1132,0.99057
210,6981,1162,0.99057
211,7703,1192,0.99528
211,8498,1222,0.99528
211,9373,1252,0.99528
211,10336,1282,0.99528
211,11396,1312,0.99528
211,12562,1342,0.99528
211,13845,1372,0.99528
211,15257,1402,0.99528
211,16811,1432,0.99528
211,18521,1462,0.99528
211,20402,1492,0.99528
211,22472,1522,0.99528
211,24749,1552,0.99528
211,27254,1582,0.99528
211,30010,1612,0.99528
211,33042,1642,0.99528
211,36378,1672,0.99528
211,40048,1702,0.99528
211,44085,1732,0.99528
211,48526,1762,0.99528
211,53412,1792,0.99528
212,58787,1822,1.00000
212,64700,1852,1.00000
212,71205,1882,1.00000
212,78361,1912,1.00000
212,86233,1942,1.00000
212,94893,1972,1.00000
212,104419,2002,1.00000
212,114898,2032,1.00000
212,126425,2062,1.00000
