positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
1,10,10,0.00481
1,15,15,0.00481
2,21,21,0.00962
5,28,28,0.02404
5,36,36,0.02404
12,45,45,0.05769
20,55,55,0.09615
29,66,66,0.13942
38,79,79,0.18269
45,94,94,0.21635
52,111,111,0.25000
62,130,130,0.29808
72,151,151,0.34615
82,175,175,0.39423
93,202,202,0.44712
107,232,232,0.51442
114,265,262,0.54808
127,302,292,0.61058
135,343,322,0.64904
143,389,352,0.68750
147,440,382,0.70673
154,497,412,0.74038
165,560,442,0.79327
168,630,472,0.80769
172,707,502,0.82692
177,792,532,0.85096
182,886,562,0.87500
187,990,592,0.89904
189,1105,622,0.90865
195,1232,652,0.93750
197,1372,682,0.94712
199,1526,712,0.95673
201,1696,742,0.96635
202,1883,772,0.97115
203,2089,802,0.97596
203,2316,832,0.97596
203,2566,862,0.97596
207,2841,892,0.99519
207,3144,922,0.99519
207,3478,952,0.99519
207,3846,982,0.99519
207,4251,1012,0.99519
207,4697,1042,0.99519
207,5188,1072,0.99519
207,5729,1102,0.99519
207,6325,1132,0.99519
207,6981,1162,0.99519
207,7703,1192,0.99519
208,8498,1222,1.00000
208,9373,1252,1.00000
208,10336,1282,1.00000
208,11396,1312,1.00000
208,12562,1342,1.00000
208,13845,1372,1.00000
208,15257,1402,1.00000
208,16811,1432,1.00000
208,18521,1462,1.00000
208,20402,1492,1.00000
208,22472,1522,1.00000
208,24749,1552,1.00000
208,27254,1582,1.00000
208,30010,1612,1.00000
208,33042,1642,1.00000
208,36378,1672,1.00000
208,40048,1702,1.00000
208,44085,1732,1.00000
208,48526,1762,1.00000
208,53412,1792,1.00000
208,58787,1822,1.00000
208,64700,1852,1.00000
208,71205,1882,1.00000
208,78361,1912,1.00000
208,86233,1942,1.00000
208,94893,1972,1.00000
208,104419,2002,1.00000
208,114898,2032,1.00000
208,126425,2062,1.00000
