positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
1,15,15,0.00450
2,21,21,0.00901
8,28,28,0.03604
15,36,36,0.06757
23,45,45,0.10360
29,55,55,0.13063
38,66,66,0.17117
48,79,79,0.21622
54,94,94,0.24324
65,111,111,0.29279
75,130,130,0.33784
87,151,151,0.39189
92,175,175,0.41441
102,202,202,0.45946
110,232,232,0.49550
116,265,262,0.52252
128,302,292,0.57658
138,343,322,0.62162
148,389,352,0.66667
151,440,382,0.68018
158,497,412,0.71171
165,560,442,0.74324
167,630,472,0.75225
175,707,502,0.78829
180,792,532,0.81081
187,886,562,0.84234
193,990,592,0.86937
197,1105,622,0.88739
202,1232,652,0.90991
206,1372,682,0.92793
208,1526,712,0.93694
210,1696,742,0.94595
211,1883,772,0.95045
211,2089,802,0.95045
214,2316,832,0.96396
215,2566,862,0.96847
217,2841,892,0.97748
217,3144,922,0.97748
218,3478,952,0.98198
218,3846,982,0.98198
220,4251,1012,0.99099
221,4697,1042,0.99550
221,5188,1072,0.99550
221,5729,1102,0.99550
221,6325,1132,0.99550
221,6981,1162,0.99550
221,7703,1192,0.99550
221,8498,1222,0.99550
221,9373,1252,0.99550
221,10336,1282,0.99550
221,11396,1312,0.99550
221,12562,1342,0.99550
221,13845,1372,0.99550
221,15257,1402,0.99550
221,16811,1432,0.99550
221,18521,1462,0.99550
222,20402,1492,1.00000
222,22472,1522,1.00000
222,24749,1552,1.00000
222,27254,1582,1.00000
222,30010,1612,1.00000
222,33042,1642,1.00000
222,36378,1672,1.00000
222,40048,1702,1.00000
222,44085,1732,1.00000
222,48526,1762,1.00000
222,53412,1792,1.00000
222,58787,1822,1.00000
222,64700,1852,1.00000
222,71205,1882,1.00000
222,78361,1912,1.00000
222,86233,1942,1.00000
222,94893,1972,1.00000
222,104419,2002,1.00000
222,114898,2032,1.00000
222,126425,2062,1.00000
