positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
0,6,6,0.00000
0,10,10,0.00000
1,15,15,0.03571
3,21,21,0.10714
5,28,28,0.17857
8,36,36,0.28571
9,45,45,0.32143
10,55,55,0.35714
13,66,66,0.46429
17,79,79,0.60714
18,94,94,0.64286
19,111,111,0.67857
20,130,130,0.71429
22,151,151,0.78571
23,175,175,0.82143
24,202,202,0.85714
26,232,232,0.92857
26,265,262,0.92857
28,302,292,1.00000
28,343,322,1.00000
28,389,352,1.00000
28,440,382,1.00000
28,497,412,1.00000
28,560,442,1.00000
28,630,472,1.00000
28,707,502,1.00000
28,792,532,1.00000
28,886,562,1.00000
28,990,592,1.00000
28,1105,622,1.00000
28,1232,652,1.00000
28,1372,682,1.00000
28,1526,712,1.00000
28,1696,742,1.00000
28,1883,772,1.00000
28,2089,802,1.00000
28,2316,832,1.00000
28,2566,862,1.00000
28,2841,892,1.00000
28,3144,922,1.00000
28,3478,952,1.00000
28,3846,982,1.00000
28,4251,1012,1.00000
28,4697,1042,1.00000
28,5188,1072,1.00000
28,5729,1102,1.00000
28,6325,1132,1.00000
28,6981,1162,1.00000
28,7703,1192,1.00000
28,8498,1222,1.00000
28,9373,1252,1.00000
28,10336,1282,1.00000
28,11396,1312,1.00000
28,12562,1342,1.00000
28,13845,1372,1.00000
28,15257,1402,1.00000
28,16811,1432,1.00000
28,18521,1462,1.00000
28,20402,1492,1.00000
28,22472,1522,1.00000
28,24749,1552,1.00000
28,27254,1582,1.00000
28,30010,1612,1.00000
28,33042,1642,1.00000
28,36378,1672,1.00000
28,40048,1702,1.00000
28,44085,1732,1.00000
28,48526,1762,1.00000
28,53412,1792,1.00000
28,58787,1822,1.00000
28,64700,1852,1.00000
28,71205,1882,1.00000
28,78361,1912,1.00000
28,86233,1942,1.00000
28,94893,1972,1.00000
28,104419,2002,1.00000
28,114898,2032,1.00000
28,126425,2062,1.00000
