positives,all_docs,limited_docs,recall
0,1,1,0.00000
0,3,3,0.00000
2,6,6,0.02041
6,10,10,0.06122
8,15,15,0.08163
11,21,21,0.11224
11,28,28,0.11224
16,36,36,0.16327
20,45,45,0.20408
25,55,55,0.25510
29,66,66,0.29592
34,79,79,0.34694
38,94,94,0.38776
48,111,111,0.48980
55,130,130,0.56122
60,151,151,0.61224
69,175,175,0.70408
73,202,202,0.74490
78,232,232,0.79592
84,265,262,0.85714
85,302,292,0.86735
86,343,322,0.87755
88,389,352,0.89796
91,440,382,0.92857
94,497,412,0.95918
95,560,442,0.96939
95,630,472,0.96939
96,707,502,0.97959
97,792,532,0.98980
97,886,562,0.98980
97,990,592,0.98980
97,1105,622,0.98980
97,1232,652,0.98980
97,1372,682,0.98980
97,1526,712,0.98980
97,1696,742,0.98980
97,1883,772,0.98980
98,2089,802,1.00000
98,2316,832,1.00000
98,2566,862,1.00000
98,2841,892,1.00000
98,3144,922,1.00000
98,3478,952,1.00000
98,3846,982,1.00000
98,4251,1012,1.00000
98,4697,1042,1.00000
98,5188,1072,1.00000
98,5729,1102,1.00000
98,6325,1132,1.00000
98,6981,1162,1.00000
98,7703,1192,1.00000
98,8498,1222,1.00000
98,9373,1252,1.00000
98,10336,1282,1.00000
98,11396,1312,1.00000
98,12562,1342,1.00000
98,13845,1372,1.00000
98,15257,1402,1.00000
98,16811,1432,1.00000
98,18521,1462,1.00000
98,20402,1492,1.00000
98,22472,1522,1.00000
98,24749,1552,1.00000
98,27254,1582,1.00000
98,30010,1612,1.00000
98,33042,1642,1.00000
98,36378,1672,1.00000
98,40048,1702,1.00000
98,44085,1732,1.00000
98,48526,1762,1.00000
98,53412,1792,1.00000
98,58787,1822,1.00000
98,64700,1852,1.00000
98,71205,1882,1.00000
98,78361,1912,1.00000
98,86233,1942,1.00000
98,94893,1972,1.00000
98,104419,2002,1.00000
98,114898,2032,1.00000
98,126425,2062,1.00000
