positives,all_docs,limited_docs,recall
0,1,1,0.00000
1,3,3,0.02941
2,6,6,0.05882
2,10,10,0.05882
3,15,15,0.08824
3,21,21,0.08824
4,28,28,0.11765
4,36,36,0.11765
5,45,45,0.14706
5,55,55,0.14706
8,66,66,0.23529
8,79,79,0.23529
9,94,94,0.26471
11,111,111,0.32353
14,130,130,0.41176
15,151,151,0.44118
18,175,175,0.52941
19,202,202,0.55882
24,232,232,0.70588
28,265,262,0.82353
31,302,292,0.91176
31,343,322,0.91176
31,389,352,0.91176
31,440,382,0.91176
32,497,412,0.94118
32,560,442,0.94118
33,630,472,0.97059
33,707,502,0.97059
33,792,532,0.97059
33,886,562,0.97059
33,990,592,0.97059
33,1105,622,0.97059
33,1232,652,0.97059
33,1372,682,0.97059
33,1526,712,0.97059
33,1696,742,0.97059
33,1883,772,0.97059
33,2089,802,0.97059
33,2316,832,0.97059
33,2566,862,0.97059
33,2841,892,0.97059
33,3144,922,0.97059
33,3478,952,0.97059
33,3846,982,0.97059
33,4251,1012,0.97059
33,4697,1042,0.97059
33,5188,1072,0.97059
33,5729,1102,0.97059
33,6325,1132,0.97059
33,6981,1162,0.97059
33,7703,1192,0.97059
33,8498,1222,0.97059
33,9373,1252,0.97059
33,10336,1282,0.97059
33,11396,1312,0.97059
33,12562,1342,0.97059
33,13845,1372,0.97059
33,15257,1402,0.97059
33,16811,1432,0.97059
33,18521,1462,0.97059
33,20402,1492,0.97059
33,22472,1522,0.97059
33,24749,1552,0.97059
33,27254,1582,0.97059
33,30010,1612,0.97059
33,33042,1642,0.97059
33,36378,1672,0.97059
33,40048,1702,0.97059
34,44085,1732,1.00000
34,48526,1762,1.00000
34,53412,1792,1.00000
34,58787,1822,1.00000
34,64700,1852,1.00000
34,71205,1882,1.00000
34,78361,1912,1.00000
34,86233,1942,1.00000
34,94893,1972,1.00000
34,104419,2002,1.00000
34,114898,2032,1.00000
34,126425,2062,1.00000
